6,2,0,9,1,1,1,0.78669
6,2,0,10,2,2,1,0.81099
6,2,0,11,1,1,1,0.79951
6,2,0,12,4,4,1,0.85028
6,2,0,13,2,2,1,0.7042
6,2,0,14,4,4,1,0.90548
6,2,0,15,1,1,1,1.2641
6,2,0,16,3,3,1,0.84736
6,2,0,17,2,2,1,0.65667
6,2,0,18,4,4,1,0.96212
6,2,0,19,3,3,1,0.9214
6,2,0,20,3,3,1,0.9341
6,2,0,21,4,4,1,1.055
6,2,0,22,2,2,1,0.85337
6,2,0,23,3,3,1,1.3983
6,2,0,24,3,3,1,0.93726
6,2,0,25,4,4,1,0.87369
6,2,0,26,4,4,1,0.82402
6,2,0,27,3,3,1,0.75491
6,2,0,28,2,2,1,0.84469
6,2,0,29,2,2,1,0.89484
6,2,0,30,2,2,1,0.79322
6,2,0,31,1,1,1,0.9857
6,2,0,32,1,1,1,0.81609
6,2,0,33,1,1,1,0.77697
6,2,0,34,3,3,1,0.74945
6,2,0,35,1,1,1,0.90527
6,2,0,36,3,3,1,0.71667
6,2,0,37,2,2,1,0.74623
6,2,0,38,4,4,1,0.74501
6,2,0,39,1,1,1,1.0092
6,2,0,40,2,2,1,0.73218
6,2,0,41,2,2,1,0.48942
6,2,0,42,4,4,1,1.0073
6,2,0,43,4,3,0,0.9707
6,2,0,44,1,1,1,0.68639
6,2,0,45,4,4,1,1.0023
6,2,0,46,3,3,1,0.84442
6,2,0,47,3,3,1,1.1072
6,2,0,48,1,1,1,1.0653
6,2,0,1,2,2,1,0.96387
6,2,0,2,2,2,1,0.73367
6,2,0,3,1,1,1,0.96401
6,2,0,4,4,4,1,0.69441
6,2,0,5,3,3,1,0.73863
6,2,0,6,4,4,1,0.92323
6,2,0,7,3,3,1,0.90742
6,2,0,8,3,3,1,0.93411
6,2,0,9,2,2,1,0.82639
6,2,0,10,4,4,1,0.7829
6,2,0,11,1,1,1,1.4607
6,2,0,12,1,1,1,1.0536
6,2,0,13,3,3,1,0.99538
6,2,0,14,1,1,1,0.73553
6,2,0,15,2,2,1,0.98853
6,2,0,16,3,3,1,0.74869
6,2,0,17,1,1,1,0.82358
6,2,0,18,3,3,1,0.65414
6,2,0,19,4,4,1,0.72469
6,2,0,20,2,2,1,1.0025
6,2,0,21,1,1,1,0.95842
6,2,0,22,2,2,1,0.99729
6,2,0,23,4,4,1,0.73163
6,2,0,24,2,2,1,0.68266
6,2,0,25,4,4,1,0.77208
6,2,0,26,4,4,1,0.7778
6,2,0,27,4,4,1,0.92704
6,2,0,28,3,3,1,0.82893
6,2,0,29,1,1,1,1.0174
6,2,0,30,2,2,1,1.3381
6,2,0,31,1,1,1,0.69546
6,2,0,32,2,2,1,1.3525
6,2,0,33,2,2,1,0.84033
6,2,0,34,4,4,1,1.0212
6,2,0,35,4,4,1,0.78262
6,2,0,36,1,1,1,1.0742
6,2,0,37,3,3,1,0.82496
6,2,0,38,3,3,1,1.5385
6,2,0,39,3,3,1,0.97579
6,2,0,40,1,1,1,0.85514
6,2,0,1,1,1,1,0.59407
6,2,0,2,4,4,1,0.74133
6,2,0,3,3,3,1,0.93786
6,2,0,4,4,4,1,0.67695
6,2,0,5,1,1,1,0.69686
6,2,0,6,2,2,1,0.95982
6,2,0,7,2,2,1,0.78101
6,2,0,8,3,3,1,1.1026
6,2,0,9,4,4,1,0.74344
6,2,0,10,4,4,1,1.1026
6,2,0,11,3,3,1,1.0244
6,2,0,12,4,4,1,0.72429
6,2,0,13,4,4,1,0.8852
6,2,0,14,1,1,1,1.2418
6,2,0,15,2,2,1,1.1789
6,2,0,16,2,2,1,0.80043
6,2,0,17,2,2,1,0.9869
6,2,0,18,3,3,1,1.0046
6,2,0,19,4,4,1,1.0218
