1,2,0,9,1,1,1,1.7791
1,2,0,10,2,2,1,1.7175
1,2,0,11,4,4,1,1.3894
1,2,0,12,2,2,1,2.0554
1,2,0,13,3,3,1,1.2419
1,2,0,14,4,4,1,1.8577
1,2,0,15,3,3,1,1.7949
1,2,0,16,3,3,1,1.2236
1,2,0,17,1,1,1,1.4511
1,2,0,18,1,1,1,2.0862
1,2,0,19,2,2,1,1.3979
1,2,0,20,3,3,1,1.5667
1,2,0,21,3,3,1,1.3948
1,2,0,22,2,2,1,1.8651
1,2,0,23,4,4,1,2.7027
1,2,0,24,1,1,1,1.2109
1,2,0,25,4,4,1,1.7377
1,2,0,26,2,2,1,1.5595
1,2,0,27,3,3,1,1.4034
1,2,0,28,4,4,1,2.0051
1,2,0,29,2,2,1,1.8005
1,2,0,30,1,1,1,2.3919
1,2,0,31,2,2,1,1.3023
1,2,0,32,4,4,1,1.4482
1,2,0,33,2,4,0,1.3782
1,2,0,34,4,4,1,1.7054
1,2,0,35,1,1,1,1.3214
1,2,0,36,1,1,1,1.7533
1,2,0,37,1,1,1,1.6082
1,2,0,38,3,3,1,1.2617
1,2,0,39,1,1,1,1.5527
1,2,0,40,3,3,1,1.375
1,2,0,41,4,4,1,1.9235
1,2,0,42,3,3,1,1.8488
1,2,0,43,2,4,0,3.3992
1,2,0,44,4,4,1,1.5397
1,2,0,45,3,3,1,1.9989
1,2,0,46,4,4,1,1.2211
1,2,0,47,1,1,1,1.3943
1,2,0,48,2,2,1,0.9877
1,2,0,1,3,3,1,1.9832
1,2,0,2,2,2,1,1.7775
1,2,0,3,2,2,1,1.3535
1,2,0,4,4,4,1,1.2542
1,2,0,5,1,1,1,1.3379
1,2,0,6,2,2,1,1.4845
1,2,0,7,2,2,1,1.2641
1,2,0,8,1,1,1,1.5908
1,2,0,9,4,4,1,2.0802
1,2,0,10,1,1,1,2.2709
1,2,0,11,1,1,1,1.573
1,2,0,12,3,3,1,1.3536
1,2,0,13,1,1,1,1.3787
1,2,0,14,3,3,1,1.3123
1,2,0,15,4,3,0,1.4905
1,2,0,16,2,2,1,2.397
1,2,0,17,3,3,1,1.5863
1,2,0,18,4,4,1,1.6748
1,2,0,19,4,4,1,1.4675
1,2,0,20,1,1,1,2.0757
1,2,0,21,4,4,1,1.3646
1,2,0,22,1,1,1,1.383
1,2,0,23,2,2,1,1.2422
1,2,0,24,3,3,1,1.5266
1,2,0,25,1,1,1,2.0417
1,2,0,26,1,1,1,2.5344
1,2,0,27,3,3,1,1.6018
1,2,0,28,3,3,1,1.4868
1,2,0,29,4,4,1,2.2736
1,2,0,30,3,3,1,1.7189
1,2,0,31,4,4,1,1.7645
1,2,0,32,2,2,1,2.0565
1,2,0,33,3,3,1,1.6706
1,2,0,34,1,1,1,1.5412
1,2,0,35,2,2,1,2.0294
1,2,0,36,2,2,1,1.3714
1,2,0,37,4,4,1,1.2097
1,2,0,38,2,2,1,1.8006
1,2,0,39,4,4,1,1.4067
1,2,0,40,3,3,1,1.4638
1,2,0,1,2,2,1,1.9748
1,2,0,2,4,4,1,1.3891
1,2,0,3,4,4,1,1.1584
1,2,0,4,3,3,1,2.4228
1,2,0,5,2,2,1,3.1054
1,2,0,6,4,4,1,1.7815
1,2,0,7,4,4,1,1.4148
1,2,0,8,1,1,1,1.9313
1,2,0,9,3,3,1,1.1567
1,2,0,10,1,1,1,2.0054
1,2,0,11,3,3,1,1.538
1,2,0,12,4,4,1,1.2678
1,2,0,13,2,2,1,1.4992
1,2,0,14,3,3,1,1.3535
1,2,0,15,1,1,1,1.1245
1,2,0,16,1,1,1,1.157
1,2,0,17,4,4,1,1.0827
1,2,0,18,1,1,1,1.3072
1,2,0,19,2,2,1,2.0346
1,2,0,20,2,2,1,1.6342
1,2,0,21,3,3,1,1.3628
1,2,0,22,3,3,1,1.9969
1,2,0,23,1,1,1,1.3252
1,2,0,24,3,3,1,1.0948
1,2,0,25,3,3,1,1.4981
1,2,0,26,4,4,1,1.3847
1,2,0,27,2,2,1,1.9275
1,2,0,28,3,3,1,1.3179
1,2,0,29,1,1,1,1.899
1,2,0,30,2,2,1,1.0916
1,2,0,31,1,1,1,0.99747
1,2,0,32,4,3,0,1.5779
1,2,0,33,1,1,1,2.0843
1,2,0,34,2,2,1,1.4796
1,2,0,35,2,2,1,2.1465
1,2,0,36,2,2,1,1.5483
1,2,0,37,4,4,1,1.8622
1,2,0,38,1,1,1,1.5852
1,2,0,39,3,3,1,1.7293
1,2,0,40,4,4,1,1.3605
1,2,0,1,2,2,1,1.6456
1,2,0,2,4,4,1,1.5511
1,2,0,3,1,1,1,1.6646
1,2,0,4,3,3,1,1.0947
1,2,0,5,3,3,1,1.1047
1,2,0,6,4,4,1,1.2845
1,2,0,7,1,1,1,1.9704
1,2,0,8,3,3,1,1.2579
1,2,0,9,2,2,1,2.6503
1,2,0,10,4,4,1,1.2869
1,2,0,11,4,3,0,2.1128
1,2,0,12,4,4,1,2.0238
1,2,0,13,2,2,1,1.1522
1,2,0,14,3,3,1,3.1303
1,2,0,15,1,1,1,1.2557
1,2,0,16,2,2,1,1.6677
1,2,0,17,1,1,1,1.1287
1,2,0,18,2,2,1,1.2269
1,2,0,19,2,2,1,1.4331
1,2,0,20,2,2,1,1.1216
1,2,0,21,4,3,0,1.2483
1,2,0,22,1,1,1,1.4101
1,2,0,23,3,3,1,1.0901
1,2,0,24,4,4,1,1.3098
1,2,0,25,3,3,1,0.75438
1,2,0,26,1,1,1,1.0958
1,2,0,27,3,3,1,1.455
1,2,0,28,3,3,1,1.0926
1,2,0,29,3,3,1,1.0318
1,2,0,30,4,4,1,0.92271
1,2,0,31,3,3,1,0.97379
1,2,0,32,4,4,1,0.83373
1,2,0,33,2,2,1,1.731
1,2,0,34,1,1,1,1.859
1,2,0,35,1,1,1,2.093
