5,2,0,9,4,4,1,1.3814
5,2,0,10,3,3,1,1.6229
5,2,0,11,4,4,1,1.1741
5,2,0,12,1,1,1,1.2488
5,2,0,13,3,3,1,1.2322
5,2,0,14,1,1,1,1.008
5,2,0,15,2,2,1,1.4055
5,2,0,16,4,4,1,1.4079
5,2,0,17,1,1,1,1.1385
5,2,0,18,3,3,1,0.96745
5,2,0,19,2,2,1,1.2118
5,2,0,20,2,2,1,1.4967
5,2,0,21,1,1,1,1.3888
5,2,0,22,2,2,1,1.0902
5,2,0,23,3,3,1,1.1346
5,2,0,24,2,2,1,1.4552
5,2,0,25,1,1,1,1.0135
5,2,0,26,1,1,1,1.2606
5,2,0,27,4,4,1,1.2637
5,2,0,28,1,1,1,1.2035
5,2,0,29,1,1,1,1.1802
5,2,0,30,4,4,1,1.322
5,2,0,31,3,3,1,1.2193
5,2,0,32,4,4,1,1.1305
5,2,0,33,4,4,1,1.643
5,2,0,34,1,1,1,0.92317
5,2,0,35,3,3,1,1.2712
5,2,0,36,2,2,1,1.335
5,2,0,37,3,3,1,1.32
5,2,0,38,4,4,1,1.2291
5,2,0,39,2,2,1,1.471
5,2,0,40,4,4,1,0.99558
5,2,0,41,3,3,1,1.3625
5,2,0,42,1,1,1,2.0189
5,2,0,43,2,2,1,1.2968
5,2,0,44,3,3,1,1.25
5,2,0,45,2,2,1,2.3311
5,2,0,46,4,4,1,1.5226
5,2,0,47,3,3,1,0.93048
5,2,0,48,2,2,1,1.091
5,2,0,1,4,4,1,1.1318
5,2,0,2,2,2,1,0.90945
5,2,0,3,2,2,1,1.2346
5,2,0,4,1,1,1,1.1815
5,2,0,5,3,3,1,1.72
5,2,0,6,4,4,1,1.1932
5,2,0,7,3,3,1,1.1033
5,2,0,8,3,3,1,1.6392
5,2,0,9,2,2,1,1.4236
5,2,0,10,3,3,1,1.0985
5,2,0,11,2,2,1,1.3721
5,2,0,12,1,1,1,0.9677
5,2,0,13,2,2,1,1.2375
5,2,0,14,3,3,1,1.1289
5,2,0,15,4,4,1,1.2071
5,2,0,16,2,2,1,1.277
5,2,0,17,1,1,1,1.1551
5,2,0,18,4,4,1,0.81756
5,2,0,19,2,2,1,1.8368
5,2,0,20,1,1,1,0.96569
5,2,0,21,3,3,1,1.2837
5,2,0,22,4,4,1,1.4618
5,2,0,23,4,4,1,1.2872
5,2,0,24,3,3,1,1.2492
5,2,0,25,1,1,1,1.0334
5,2,0,26,4,4,1,1.4137
5,2,0,27,1,1,1,1.138
5,2,0,28,1,1,1,0.77029
5,2,0,29,4,4,1,1.1289
5,2,0,30,4,4,1,1.5779
5,2,0,31,2,2,1,1.1726
5,2,0,32,4,4,1,1.2388
5,2,0,33,3,3,1,1.195
5,2,0,34,3,3,1,1.5742
5,2,0,35,2,2,1,1.5344
5,2,0,36,1,1,1,1.4099
5,2,0,37,3,3,1,1.1644
5,2,0,38,1,1,1,0.94933
5,2,0,39,1,1,1,0.93521
5,2,0,40,2,2,1,1.2075
5,2,0,1,1,1,1,1.2615
5,2,0,2,2,2,1,1.0643
5,2,0,3,4,4,1,0.85219
5,2,0,4,4,4,1,1.2302
5,2,0,5,3,3,1,1.0163
5,2,0,6,4,4,1,1.3935
5,2,0,7,2,2,1,1.2796
5,2,0,8,1,1,1,0.90225
5,2,0,9,1,1,1,1.0377
5,2,0,10,2,2,1,1.1664
5,2,0,11,4,4,1,1.1581
5,2,0,12,3,3,1,1.2257
5,2,0,13,2,2,1,1.2251
5,2,0,14,3,3,1,1.2256
5,2,0,15,1,1,1,1.3364
5,2,0,16,1,1,1,0.94231
5,2,0,17,3,3,1,1.4841
5,2,0,18,4,4,1,1.2626
5,2,0,19,1,1,1,1.1077
5,2,0,20,4,4,1,1.3741
5,2,0,21,2,2,1,1.9226
5,2,0,22,4,4,1,1.5474
5,2,0,23,2,2,1,0.96553
5,2,0,24,3,3,1,1.0822
5,2,0,25,3,3,1,1.322
5,2,0,26,1,1,1,1.0797
5,2,0,27,2,2,1,1.2311
5,2,0,28,1,1,1,1.0077
5,2,0,29,4,4,1,1.1268
5,2,0,30,2,2,1,1.0976
5,2,0,31,2,2,1,1.0646
5,2,0,32,3,3,1,0.78271
5,2,0,33,2,2,1,1.0334
5,2,0,34,4,4,1,1.2522
5,2,0,35,3,3,1,1.6129
5,2,0,36,3,3,1,1.3016
5,2,0,37,1,1,1,0.98213
5,2,0,38,3,3,1,1.4792
5,2,0,39,4,4,1,1.0886
5,2,0,40,1,1,1,1.1603
5,2,0,1,3,3,1,1.2382
5,2,0,2,3,3,1,1.3079
5,2,0,3,4,4,1,1.0363
5,2,0,4,1,1,1,0.8176
5,2,0,5,3,3,1,1.1767
5,2,0,6,4,4,1,0.97702
5,2,0,7,1,1,1,0.90459
5,2,0,8,1,1,1,1.0716
5,2,0,9,1,1,1,1.1691
5,2,0,10,3,3,1,1.0965
5,2,0,11,3,3,1,1.0519
5,2,0,12,2,2,1,1.197
5,2,0,13,2,2,1,1.8703
5,2,0,14,3,3,1,1.0018
5,2,0,15,4,4,1,1.3196
5,2,0,16,3,3,1,1.2636
5,2,0,17,1,1,1,1.049
5,2,0,18,4,4,1,0.92349
5,2,0,19,4,4,1,0.91854
5,2,0,20,2,2,1,1.0193
5,2,0,21,4,4,1,1.0832
5,2,0,22,2,2,1,0.98057
5,2,0,23,4,4,1,1.0466
5,2,0,24,4,4,1,0.85082
5,2,0,25,1,1,1,1.2405
5,2,0,26,4,4,1,0.906
5,2,0,27,1,1,1,1.2757
5,2,0,28,1,1,1,1.3947
5,2,0,29,3,3,1,1.4709
5,2,0,30,1,1,1,0.85501
5,2,0,31,1,1,1,1.0007
5,2,0,32,3,3,1,0.86543
5,2,0,33,2,2,1,1.6567
5,2,0,34,4,4,1,1.0755
5,2,0,35,2,2,1,0.9946
5,2,0,36,2,2,1,1.1059
5,2,0,37,2,2,1,0.89044
5,2,0,38,2,2,1,0.93485
5,2,0,39,3,3,1,1.5819
5,2,0,40,2,2,1,1.6049
5,2,0,1,1,1,1,1.0144
5,2,0,2,3,3,1,0.80081
5,2,0,3,4,4,1,0.96908
5,2,0,4,2,2,1,0.96194
5,2,0,5,1,1,1,0.98546
5,2,0,6,2,2,1,1.2385
5,2,0,7,4,4,1,1.346
5,2,0,8,2,2,1,1.0634
5,2,0,9,3,3,1,1.1206
5,2,0,10,2,2,1,0.86174
5,2,0,11,3,3,1,0.84165
5,2,0,12,2,2,1,0.81611
5,2,0,13,1,1,1,1.4295
5,2,0,14,2,2,1,0.90526
5,2,0,15,2,2,1,1.0028
5,2,0,16,4,4,1,1.2952
5,2,0,17,4,4,1,1.255
5,2,0,18,2,2,1,1.2116
5,2,0,19,4,4,1,1.4794
5,2,0,20,4,4,1,1.4497
5,2,0,21,3,3,1,1.9957
5,2,0,22,3,3,1,1.7293
5,2,0,23,1,1,1,1.8134
5,2,0,24,3,3,1,0.98975
5,2,0,25,4,4,1,1.3877
5,2,0,26,3,3,1,1.4272
5,2,0,27,4,4,1,1.3762
5,2,0,28,1,1,1,1.3625
5,2,0,29,3,3,1,1.1318
5,2,0,30,4,4,1,1.3081
5,2,0,31,2,2,1,1.1704
5,2,0,32,3,3,1,1.1176
5,2,0,33,1,1,1,1.0659
5,2,0,34,1,1,1,0.88859
5,2,0,35,4,4,1,0.98404
5,2,0,36,1,1,1,1.2055
5,2,0,37,1,1,1,0.69253
5,2,0,38,3,3,1,0.91039
5,2,0,39,1,1,1,0.74034
5,2,0,40,2,2,1,1.2035
5,2,0,1,2,2,1,1.1004
5,2,0,2,3,3,1,0.97853
5,2,0,3,1,1,1,0.92167
5,2,0,4,4,4,1,0.80708
5,2,0,5,3,3,1,1.3795
5,2,0,6,2,2,1,1.0764
5,2,0,7,2,2,1,1.3491
5,2,0,8,2,2,1,0.78404
5,2,0,9,2,2,1,0.93451
5,2,0,10,4,4,1,1.1144
5,2,0,11,4,4,1,1.2854
5,2,0,12,1,1,1,0.97133
5,2,0,13,2,2,1,0.87505
5,2,0,14,1,1,1,0.98835
5,2,0,15,1,1,1,1.1102
5,2,0,16,1,1,1,0.99478
5,2,0,17,4,4,1,1.2499
5,2,0,18,1,1,1,1.053
5,2,0,19,3,3,1,1.4081
5,2,0,20,1,1,1,0.9325
5,2,0,21,3,4,0,0.8183
5,2,0,22,1,1,1,0.98333
5,2,0,23,2,2,1,1.2357
5,2,0,24,1,1,1,1.1166
5,2,0,25,3,3,1,1.5019
5,2,0,26,2,2,1,1.2927
5,2,0,27,4,4,1,1.2047
5,2,0,28,4,4,1,1.4955
